code,security_name,market,asset_type,currency,theme,sector,tags,aliases,market_cap_tier,source_market_segment,source_industry_33,source_industry_17,source_scale_category
3486,グローバル・リンク・マネジメント,jp,stock,JPY,balanced,real_estate,balanced,グローバル・リンク・マネジメント プライム（内国株式） 不動産業 不動産,,プライム（内国株式）,不動産業,不動産,-
3489,フェイスネットワーク,jp,stock,JPY,balanced,real_estate,balanced,フェイスネットワーク スタンダード（内国株式） 不動産業 不動産,,スタンダード（内国株式）,不動産業,不動産,-
3490,アズ企画設計,jp,stock,JPY,balanced,real_estate,balanced,アズ企画設計 スタンダード（内国株式） 不動産業 不動産,,スタンダード（内国株式）,不動産業,不動産,-
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,jp,stock,JPY,balanced,real_estate,balanced,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ グロース（内国株式） 不動産業 不動産,,グロース（内国株式）,不動産業,不動産,-
3494,マリオン,jp,stock,JPY,balanced,real_estate,balanced,マリオン スタンダード（内国株式） 不動産業 不動産,,スタンダード（内国株式）,不動産業,不動産,-
3495,香陵住販,jp,stock,JPY,balanced,real_estate,balanced,香陵住販 スタンダード（内国株式） 不動産業 不動産,,スタンダード（内国株式）,不動産業,不動産,-
3496,アズーム,jp,stock,JPY,balanced,real_estate,balanced,アズーム プライム（内国株式） 不動産業 不動産,small,プライム（内国株式）,不動産業,不動産,TOPIX Small 2
3498,霞ヶ関キャピタル,jp,stock,JPY,balanced,real_estate,balanced,霞ヶ関キャピタル プライム（内国株式） 不動産業 不動産,small,プライム（内国株式）,不動産業,不動産,TOPIX Small 1
3501,ＳＵＭＩＮＯＥ,jp,stock,JPY,consumer,consumer,balanced,ＳＵＭＩＮＯＥ プライム（内国株式） 繊維製品 素材・化学,,プライム（内国株式）,繊維製品,素材・化学,-
350A,デジタルグリッド,jp,stock,JPY,energy,utilities,dividend,デジタルグリッド グロース（内国株式） 電気・ガス業 電力・ガス,,グロース（内国株式）,電気・ガス業,電力・ガス,-
3512,日本フエルト,jp,stock,JPY,consumer,consumer,balanced,日本フエルト スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3513,イチカワ,jp,stock,JPY,consumer,consumer,balanced,イチカワ スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3521,テルマー湯ホールディングス,jp,stock,JPY,consumer,consumer,balanced,テルマー湯ホールディングス スタンダード（内国株式） サービス業 情報通信・サービスその他,,スタンダード（内国株式）,サービス業,情報通信・サービスその他,-
3524,日東製網,jp,stock,JPY,consumer,consumer,balanced,日東製網 スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3529,アツギ,jp,stock,JPY,consumer,consumer,balanced,アツギ スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
352A,ＬＯＩＶＥ,jp,stock,JPY,consumer,consumer,balanced,ＬＯＩＶＥ グロース（内国株式） サービス業 情報通信・サービスその他,,グロース（内国株式）,サービス業,情報通信・サービスその他,-
3536,アクサスホールディングス,jp,stock,JPY,consumer,consumer,balanced,アクサスホールディングス スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
3537,昭栄薬品,jp,stock,JPY,trading,industrial,dividend,昭栄薬品 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
3538,ウイルプラスホールディングス,jp,stock,JPY,consumer,consumer,balanced,ウイルプラスホールディングス スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
3539,ＪＭホールディングス,jp,stock,JPY,consumer,consumer,balanced,ＪＭホールディングス プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
3542,ベガコーポレーション,jp,stock,JPY,consumer,consumer,balanced,ベガコーポレーション グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3543,コメダホールディングス,jp,stock,JPY,trading,industrial,dividend,コメダホールディングス プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 1
3544,サツドラホールディングス,jp,stock,JPY,consumer,consumer,balanced,サツドラホールディングス スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
3546,アレンザホールディングス,jp,stock,JPY,consumer,consumer,balanced,アレンザホールディングス プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
3547,ユニシアホールディングス,jp,stock,JPY,consumer,consumer,balanced,ユニシアホールディングス スタンダード（内国株式） 小売業 小売,small,スタンダード（内国株式）,小売業,小売,TOPIX Small 2
3548,バロックジャパンリミテッド,jp,stock,JPY,consumer,consumer,balanced,バロックジャパンリミテッド プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
3549,クスリのアオキホールディングス,jp,stock,JPY,consumer,consumer,balanced,クスリのアオキホールディングス プライム（内国株式） 小売業 小売,mid,プライム（内国株式）,小売業,小売,TOPIX Mid400
3550,スタジオアタオ,jp,stock,JPY,consumer,consumer,balanced,スタジオアタオ グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3551,ダイニック,jp,stock,JPY,consumer,consumer,balanced,ダイニック スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3553,共和レザー,jp,stock,JPY,balanced,materials,value,共和レザー スタンダード（内国株式） 化学 素材・化学,,スタンダード（内国株式）,化学,素材・化学,-
3556,リネットジャパングループ,jp,stock,JPY,consumer,consumer,balanced,リネットジャパングループ グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3557,ユナイテッド＆コレクティブ,jp,stock,JPY,consumer,consumer,balanced,ユナイテッド＆コレクティブ グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3558,ジェイドグループ,jp,stock,JPY,consumer,consumer,balanced,ジェイドグループ グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3559,ピーバンドットコム,jp,stock,JPY,trading,industrial,dividend,ピーバンドットコム スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
3560,ほぼ日,jp,stock,JPY,consumer,consumer,balanced,ほぼ日 スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
3561,力の源ホールディングス,jp,stock,JPY,consumer,consumer,balanced,力の源ホールディングス プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
3562,Ｎｏ．１,jp,stock,JPY,trading,industrial,dividend,Ｎｏ．１ スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,jp,stock,JPY,consumer,consumer,balanced,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ プライム（内国株式） 小売業 小売,mid,プライム（内国株式）,小売業,小売,TOPIX Mid400
3565,アセンテック,jp,stock,JPY,trading,industrial,dividend,アセンテック スタンダード（内国株式） 卸売業 商社・卸売,small,スタンダード（内国株式）,卸売業,商社・卸売,TOPIX Small 2
3566,ユニフォームネクスト,jp,stock,JPY,consumer,consumer,balanced,ユニフォームネクスト グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
3569,セーレン,jp,stock,JPY,consumer,consumer,balanced,セーレン プライム（内国株式） 繊維製品 素材・化学,small,プライム（内国株式）,繊維製品,素材・化学,TOPIX Small 1
3571,ソトー,jp,stock,JPY,consumer,consumer,balanced,ソトー スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3577,東海染工,jp,stock,JPY,consumer,consumer,balanced,東海染工 スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3580,小松マテーレ,jp,stock,JPY,consumer,consumer,balanced,小松マテーレ プライム（内国株式） 繊維製品 素材・化学,small,プライム（内国株式）,繊維製品,素材・化学,TOPIX Small 2
3583,オーベクス,jp,stock,JPY,consumer,consumer,balanced,オーベクス スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3591,ワコールホールディングス,jp,stock,JPY,consumer,consumer,balanced,ワコールホールディングス プライム（内国株式） 繊維製品 素材・化学,mid,プライム（内国株式）,繊維製品,素材・化学,TOPIX Mid400
3593,ホギメディカル,jp,stock,JPY,consumer,consumer,balanced,ホギメディカル プライム（内国株式） 繊維製品 素材・化学,small,プライム（内国株式）,繊維製品,素材・化学,TOPIX Small 1
3597,自重堂,jp,stock,JPY,consumer,consumer,balanced,自重堂 スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
3598,山喜,jp,stock,JPY,consumer,consumer,balanced,山喜 スタンダード（内国株式） 繊維製品 素材・化学,,スタンダード（内国株式）,繊維製品,素材・化学,-
